Meter ID,Activity,Latitude,Longitude
I19BB024311Y,Public Garden,38.34754689186459,-0.4829520742644735
03818636 ,Public Garden,38.34579873159238,-0.482750065343474
D15TA079340Q,Public Garden,38.347275844603864,-0.4863104387348118
E14NE375640J,Municipal Office,38.342182439340284,-0.4849162089374458
01W027672,Fire Fire Hydrant,38.34151062711257,-0.48292067770437314
I13FA056519G,Font,38.34684099251103,-0.4865968280736143
I13FA056526F,Font,38.347621451325914,-0.48739784681456155
02429941,Municipal Office,38.34130004810678,-0.48491379724369355
02496277,Font,38.342654296723005,-0.48710158590663044
02496586,Municipal Office,38.34131057014153,-0.48277025697830583
I16BD085650J,Public Garden,38.34747873585494,-0.48303722316109066
D15TA077857G,Public Garden,38.34910174724895,-0.48373175728532847
G15RF762212S,Public Garden,38.34517606027611,-0.48939912828958243
D15IA002025N,Municipal Office,38.34170858377086,-0.48623128247098046
D15IA002093Z,Municipal Office,38.345968304551675,-0.4893489668433269
E13RG040001U,Municipal Office,38.34420753560761,-0.48984875700847313
312835,Fire Fire Hydrant,38.347274377579346,-0.48687098692400493
D14IA078035N,Public Garden,38.34621114683478,-0.48705485886463706
097084709,Public Garden,38.343310802059776,-0.48274537333082823
097083549,Public Garden,38.348939165706916,-0.48754839647080195
I15FA111907Y,Public Garden,38.34638660410829,-0.4809865134206855
I19BA026181H,Public Garden,38.34901172823491,-0.48366796226048697
D13NA003434A,Public Garden,38.34713838201049,-0.48694748970903495
067023889,Public Garden,38.342531173711286,-0.48908768734852015
D13NA003437D,Public Garden,38.34944556680216,-0.4878969334072216
C17FA699477Z,Public Garden,38.3427520418523,-0.489535774958686
C12UA113483E,Public Garden,38.345089525007815,-0.4852457336025214
I16FA106899N,Public Garden,38.348135388580346,-0.48432455465474267
J19LA335025C,Public Garden,38.34579914921245,-0.4874018890566199
C12UA113485G,Public Garden,38.34770325858917,-0.488507099338912
G16TB432039N,Municipal Office,38.34287931073743,-0.48055131960020814
I18FA276441Q,Municipal Sport Facility,38.34405860403235,-0.4825830060260184
057041264,Irrigation Hydrant,38.34038225812182,-0.4806639398383325
G16TB432015F,Public Garden,38.34857371202284,-0.481614544099408
D15TC035480F,Municipal Office,38.34056661569258,-0.4840085740776238
G16TC429879X,Municipal Office,38.347708028500584,-0.48213347902128434
511097,Fire Fire Hydrant,38.34053131749599,-0.4855815553493793
314739,Fire Fire Hydrant,38.34333885134129,-0.48927938414049366
316929,Fire Fire Hydrant,38.34483635393657,-0.4856680246119362
J18JD000494W,Public Garden,38.34161125023152,-0.4852258530263803
I15FA097042G,Municipal Office,38.34873643723421,-0.48496916088382025
G15TC416039R,Public Garden,38.34930514904732,-0.48567899358712774
E14RH780626V,Public Garden,38.34853875519713,-0.4847559215622834
G15TB414598C,Public Garden,38.346431520307554,-0.4816279628291731
A10LA703702T,Municipal Office,38.34613432743861,-0.4843726287851576
I16FA054465C,Municipal Office,38.34389527129958,-0.48987178889835015
I15FA111803R,Public Garden,38.348665774898734,-0.4822587709146245
I16FA010861A,Public Garden,38.341636432643085,-0.4808568487314098
I16FA106830S,Municipal Office,38.34364354433901,-0.48383166537457006
I16FA054605W,Municipal Sport Facility,38.34805674082005,-0.4884857496556155
09817227,Public Garden,38.34036523119571,-0.4822240155777022
C11UA487287K,Public Garden,38.34394104379234,-0.48243343403110595
09320451,Irrigation Hydrant,38.34293809792734,-0.48827223143464443
G15TC389622P,Irrigation Hydrant,38.3464444722253,-0.480911755296452
I19BC012545I,Irrigation Hydrant,38.34516668115164,-0.487203156511964
G16TB432043J,Irrigation Hydrant,38.34159930172211,-0.4886584060293077
I15FA111901S,Irrigation Hydrant,38.34081299910763,-0.48437521413635026
07788065,Municipal Office,38.34237991182655,-0.488622011165246
I18BA090024X,School,38.34568517941693,-0.4895470301048966
H357399,Municipal Office,38.34177427709609,-0.48973822438385745
I16FA010903T,Public Garden,38.34010985344792,-0.48581196145193617
I16FA054599P,Public Garden,38.341121817642275,-0.4847805920054342
09579929,Municipal Office,38.341435083000846,-0.4848397605061368
I19BD041936L,Public Garden,38.34532152331981,-0.48099552607904655
C11UA487240V,Public Garden,38.34869383095029,-0.48906577813862306
J17JC002235X,Municipal Office,38.34743778169286,-0.4874463964178577
C12UA113146Q,Municipal Office,38.34470748613984,-0.4859962385099348
I15FA111968L,Public Garden,38.340469479581024,-0.48772112028993597
D14IA077590F,Public Garden,38.34252110477468,-0.4879280597845315
G15RF762178H,Public Garden,38.34025327784443,-0.4895272533553602
C19LA148662F,Municipal Office,38.3493781596249,-0.4854329667825646
I16FA054647G,Public Garden,38.34627700477327,-0.4895468546939007
I18BA295650X,Municipal Office,38.345261964202805,-0.4876684626476302
D15IA001513U,Public Garden,38.34813842186922,-0.483394380969889
06618164,School,38.34507544542895,-0.48091174204892456
I18BA231078X,Municipal Office,38.343714473153305,-0.48375423250484
I17FA045501X,Public Garden,38.34222878218959,-0.4872117957645827
C18LA266135M,Public Garden,38.3458404259631,-0.48487584272761175
I19FA034767E,Public Garden,38.341750914349426,-0.4856027619464712
C19LA121254H,Public Garden,38.34545050104971,-0.48280484434612836
J19LA388842M,Public Garden,38.34954625458997,-0.4855025836177487
I16BD085670N,Public Garden,38.34004181930645,-0.48502251644982414
D15TD060845Q,Public Garden,38.34555853228485,-0.4805803795195324
C16FA032138K,Fire Fire Hydrant,38.349058914715236,-0.48920780722494295
I18BA575752K,Public Garden,38.34306231354832,-0.4839010361908908
E15RF715130I,Public Garden,38.342017541918246,-0.48713878517672815
C18FA014076D,Public Garden,38.347601821986196,-0.4812049495774653
C19LA148696P,Public Garden,38.34048801492029,-0.480655864760969
03629053,Public Garden,38.343799744752424,-0.48403377673555154
A10LA702753A,Municipal Office,38.34168611158664,-0.48430225398537274
I17FA405040T,Public Garden,38.3451641407057,-0.48530732818073846
07841268,Public Garden,38.34483194911786,-0.4800455214107377
I15FA073188X,Public Garden,38.34922866920923,-0.4875459371799106
I14FA072256F,Municipal Office,38.34175676872675,-0.4855400455384164
900036540,Public Garden,38.34163861459361,-0.48713138814237383
09665921,Public Garden,38.348446529306926,-0.4871645615494516
100884268,Public Garden,38.340892642210534,-0.4845532895903066
J19LA333322A,Public Garden,38.34833899631887,-0.48196551198120235
J19LA332745P,Public Garden,38.34631023659619,-0.4836621329063515
A11LA707015C,Font,38.34680991413532,-0.4890699923213761
I16BA364757C,Municipal Office,38.34539447637235,-0.48905783427502714
107014570,Public Garden,38.34083559550168,-0.4819905207327077
C17FA699468Y,Public Garden,38.34402318506676,-0.4820672725151947
06831572,Public Garden,38.34568273317076,-0.48552478227608425
D12UF069120R,Public Garden,38.342594226011826,-0.4823819912641376
097049142,Font,38.347301387090305,-0.48287095615481157
I19FA035367W,Public Garden,38.342330533571364,-0.4869200523239273
I17FA405048B,Public Garden,38.342947439583405,-0.48908260023496464
I18BA424493B,Public Garden,38.344240510929524,-0.4891387785513107
A11LA131282A,Fire Fire Hydrant,38.34137739340183,-0.48656214936267655
D14IA077597M,Fire Fire Hydrant,38.347502200787076,-0.48699771521652263
I14FA049728D,Public Garden,38.34695592592325,-0.4840936308640469
081925363,Municipal Office,38.34652074839103,-0.48540326700732417
5298593,Public Garden,38.34266059763451,-0.4811637327252369
08251590,Public Garden,38.34313893596419,-0.48096861496176085
I17FA180601G,Public Garden,38.347394258974084,-0.48323820536199796
I17FA180552O,Public Garden,38.3467592134042,-0.48954272135679006
1746002055,Public Garden,38.34444857884521,-0.4832041447196529
C11UA487124S,Municipal Office,38.34431615092194,-0.4817868389686664
I18FA335806H,Public Garden,38.34342493911734,-0.4810810561680372
I18BA575847Q,Municipal Office,38.3492808726401,-0.48525258712977326
E12FA178818L,Public Garden,38.345530414464214,-0.48778648039052624
I18FA276452T,Municipal Sport Facility,38.34416251917607,-0.4815184961799245
I18FA342940F,Public Garden,38.34179645981448,-0.4873985546677296
I15FA072626U,Municipal Office,38.34231274194338,-0.48125442241159866
I19BB026745C,Public Garden,38.34499015984581,-0.48716498783543416
5522832,House,38.34689845123354,-0.48404237885081947
D15TA079392C,Public Garden,38.345909105895494,-0.48538159239827433
E843188,Public Garden,38.34249623723672,-0.4812267035993129
I15FA114956T,Public Garden,38.34591533450396,-0.48587219212462485
C12UA215749Z,Municipal Office,38.34303111718125,-0.48680929961759234
D13IA513428X,Municipal Office,38.34155250911839,-0.4825498651213053
J19LA334944C,Municipal Office,38.34840838244452,-0.4805172046998242
09493732,Municipal Office,38.34998285864371,-0.48346749238310804
I18FA276372U,School,38.34960378597733,-0.4879143896307766
E11FA492472A,Municipal Office,38.34951716715134,-0.4810248490540793
E11FA462831O,Municipal Office,38.34817431360126,-0.4819597724304423
C12UA113386E,Municipal Office,38.345812406581054,-0.48706611388786347
I19BA234045J,Public Garden,38.34192699159246,-0.48045294186220444
I14FA055424F,Municipal Office,38.343958734491736,-0.4860607560003627
G16TB443660L,Public Garden,38.34916626247436,-0.48173861638199383
029205219,Municipal Office,38.34810125286977,-0.48537678025926584
C17FA060303V,Municipal Office,38.34219445401895,-0.48641773397086296
09580977,Municipal Office,38.34462192351527,-0.4861417924902547
J17LA924401P,Municipal Office,38.34046911230741,-0.48796838423437905
D15IA001573G,Municipal Office,38.34070391680199,-0.4870529111358987
I18BA575838P,Municipal Office,38.34544944666743,-0.489164297841999
98W016910,Fire Hydrant,38.341242528798965,-0.4851974176026494
C11UA487729P,Font,38.34256209656047,-0.4833381670028045
I15FA111991K,Font,38.343962377456,-0.4859090305273796
C12UA113150M,Font,38.34150186780312,-0.4872388515715906
09818108,Font,38.34560228169526,-0.48552543913423557
D16IA006489O,Font,38.348771405300646,-0.4842834138736054
G17TC468465E,Font,38.34221713261315,-0.4858920729617815
06618185,Font,38.341329157655224,-0.4815907735783042
I14FA069932P,Font,38.34991212500815,-0.481330842365896
I17FA405042V,Font,38.34524050001187,-0.4858306187222869
I14FA069910J,Font,38.34906708415972,-0.48887489635593107
C12UA114401Q,Font,38.344828656813654,-0.48257764725141084
I18FA276414N,Font,38.347969530981715,-0.48795576911314487
A11LA200921V,Font,38.349995123314045,-0.4841428069236028
I17FA405045Y,Font,38.34091123785746,-0.4838652559497174
I17FA405036X,Font,38.34734001911871,-0.48182576626054957
I15FA103047I,Municipal Office,38.34517572189318,-0.48626752413525565
D13IA513448B,Municipal Office,38.345279977172424,-0.48094563843228866
G17TB488451B,School,38.34126033794331,-0.4820192358730383
G16TB443645M,School,38.346222205314625,-0.48731051951211873
I18BA063221X,School,38.34418917281116,-0.4851967133157531
07856755,School,38.3436938873654,-0.48392692081449556
A11LA740630L,House,38.34670547,-0.4809247328859833
08752288,School,38.34043214818187,-0.4895217376927608
E14NB358399A,School,38.34117877625485,-0.480002827572714
G15TB415099S,School,38.34748516960938,-0.4875410181569151
E13NB311689C,School,38.34401211499605,-0.48294095270863385
1001446478,School,38.34928475334402,-0.48303772738325257
E15NC380449S,School,38.34067957849822,-0.4853318383247622
G17TB488457H,School,38.34720552811427,-0.4886251953610836
163790107,School,38.34041703227049,-0.4867996897246024
I18BA295651Y,School,38.34682610265028,-0.48064347705602634
08848651,School,38.34273318750966,-0.4873661134231551
D14TA167375L,School,38.349055983169436,-0.4834270154258859
G17TD470140S,School,38.345358716259426,-0.4832086088050413
E15NB385946R,School,38.34161370737386,-0.483577596458156
J19LA334972G,School,38.341038631966036,-0.48029006434007615
I16FA054571D,School,38.34081938434505,-0.4813876423910938
I14FA069979E,School,38.34460228629002,-0.4810858590890774
G16TB546482C,Municipal Office,38.34343164052625,-0.4885568641239842
I13FA024190E,Municipal Office,38.34255158611388,-0.4829674555413986
09608615,School,38.343379827468276,-0.48461090844245475
A11LA708047O,School,38.34901293597205,-0.48112895159870595
G17TB475555R,School,38.3483022583699,-0.4810158973436247
09515782,School,38.344700114243466,-0.4873354830099092
06987062,School,38.34170738737661,-0.48170448578291836
06987054,School,38.34522034498954,-0.4862814523564328
J17JC002264C,School,38.34039521883365,-0.4865318361658915
A10ZB954524X,School,38.343152728939394,-0.4868601521418874
G16TB443644L,School,38.3464028078261,-0.48022414543301783
163790104,School,38.34491264819944,-0.4896854925978779
163790106,School,38.34217517911724,-0.48324480763730276
D14TD041486Y,School,38.34452711801299,-0.4891983974756261
D14TB000957W,School,38.349839953298755,-0.4879700994397137
G16TC427492A,School,38.34294773651565,-0.4840522688578557
D14IA077912D,School,38.34543033266318,-0.4864507268959647
Q10EZ044014T,School,38.34722233681581,-0.485027679004396
I16FA054477G,Municipal Office,38.34600109344403,-0.4842576738037435
I18BA353368C,School,38.34116721388783,-0.4872993565398715
1001275137,Municipal Office,38.34733728800108,-0.489544759761201
J19LA335024B,School,38.346742132007336,-0.4810173353444689
E15NC380454P,School,38.340500456489586,-0.4889180555505262
E13RF029604I,School,38.34412109273774,-0.4861898346241907
G15TB415100U,School,38.34807597958067,-0.48999365538049655
D16TA009337V,Public Garden,38.343465753315854,-0.48982516825649036
107027953,School,38.34198712547657,-0.48111912729397965
E12RF079087Z,Public Garden,38.34933548488022,-0.4835346128289006
G17TC488714M,School,38.34393120753523,-0.4804484936726025
07827508,School,38.34161068604256,-0.48505617802475154
17JC002263B,School,38.345042159748836,-0.48544008926244175
09817222,School,38.349203293516254,-0.4818678750992665
047005541,School,38.34432294977102,-0.4828702075432113
E14NB358407J,School,38.34201773775477,-0.48261531964515825
I17BA499206A,Municipal Office,38.3459079678767,-0.4895178138860305
D13TB007488H,School,38.34415005203167,-0.4836145648378167
D16IA006464F,School,38.34904910360242,-0.48331334380092217
W11TB000074W,School,38.343208130633975,-0.4822203642286771
09362271,School,38.343919977090344,-0.4896416365813081
I17BA286735R,School,38.34954915076334,-0.4839420963039396
B-109142,Fire Fire Hydrant,38.3475094365728,-0.4890175108583795
06536925,School,38.34098497251953,-0.4830291559072272
A10ZA761881P,School,38.34596814228283,-0.48762603181945785
W11TB000100H,School,38.3498463000344,-0.48114051160544635
409280,Fire Fire Hydrant,38.348008129353694,-0.4877099328185273
518412,Fire Fire Hydrant,38.34193303600112,-0.4800486054103973
B-109144,Fire Fire Hydrant,38.34268038360415,-0.48385638625708616
05830197,School,38.34111713053598,-0.4871146355880435
W11EA007569T,School,38.34190948023295,-0.48945429646769545
097083580,School,38.34559543028613,-0.48952313451852075
D14IA077568H,Municipal Office,38.34273477280843,-0.4827092945451644
G16TB428798M,Municipal Office,38.34962382620742,-0.48302224320055775
1001275140,Municipal Office,38.34675591968456,-0.48909640604015625
I17BA075204A,Public Garden,38.34686860354408,-0.4891611851524227
E15NC377663T,Municipal Office,38.34242099181942,-0.48408674759666837
99W016868,Municipal Office,38.3488331124035,-0.48967930116690417
99A147229,Municipal Office,38.348648654070075,-0.48926654508423034
J18JA000105B,Municipal Office,38.34872524028375,-0.4838703295494623
999502005,Public Garden,38.349741074643674,-0.4891066922362599
D12TB022603,Municipal Office,38.34104068538388,-0.4878437312353953
E14RH758187K,Municipal Office,38.34642366536904,-0.48235591701785585
03363828,Municipal Office,38.34552299330411,-0.48695767108153154
D15FE076980Y,Municipal Office,38.34843472654369,-0.4851699375364556
A10LA703965O,House,38.344569718638,-0.4843004893850859
097048836,House,38.34968612619377,-0.486878837012543
01112980 ,House,38.34136124296741,-0.48987380534425745
D13NA003603Z,House,38.342312794627894,-0.4839558740233564
10H700567,Municipal Sport Facility,38.34243716849821,-0.48637071326221853
09M325211,Municipal Sport Facility,38.34014744159309,-0.4829074749734723
G15RF770320S,Municipal Sport Facility,38.34161444736283,-0.4865002257270035
J19JE000012I,Municipal Office,38.34765726560271,-0.48999457898944904
I18BA090013U,Municipal Office,38.348573637460184,-0.488957166791183
C17FA699471T,Municipal Office,38.34702386220965,-0.4872918525521153
I17BA075202Y,Municipal Office,38.343848941063186,-0.4829799433634119
D14TA167376M,Municipal Office,38.34684766286854,-0.4846298351257312
A12JD000107B,Municipal Office,38.343251826247524,-0.4846602407332781
05769995,Municipal Office,38.34213389789022,-0.4840279361235405
95-375117,Municipal Office,38.34866388231398,-0.48899265134484504
E15NC380452N,Municipal Sport Facility,38.34127380479065,-0.4830882363437875
01618189 ,Municipal Office,38.348702115745276,-0.4838412908400176
I18FA276438V,Municipal Office,38.344511803197435,-0.4866095231641228
D14TC006370G,Municipal Office,38.344168085095816,-0.48748603379839145
D14IA077620U,Municipal Office,38.340420442305906,-0.48793673879912974
I14FA079554O,Municipal Office,38.34738283650584,-0.48380953478568667
I16FA030328U,Municipal Office,38.34300533920065,-0.4828545014727794
077100019,Municipal Office,38.348655450945515,-0.4836305263525705
G16TB446675E,Public Garden,38.34324719106544,-0.4870667864435675
I18BA090008X,Font,38.34173786734579,-0.48801669153915916
J19LA334955F,Font,38.343047209504306,-0.486517143397447
I17BC504274T,Public Garden,38.343268973601056,-0.48239212797427483
I14FA043614W,Font,38.34583995095515,-0.48036066075541173
I18BA090018Z,Public Garden,38.34727873639985,-0.48244944759381386
05411291,Font,38.34315001541793,-0.4813422221852858
I16FA010869I,Font,38.342618571181866,-0.4886438672267083
A11ZB920152T,Public Garden,38.34037253542173,-0.4830289790925037
I18BA424386Z,Public Garden,38.343638121609686,-0.4834323371934165
G16TB446676F,Font,38.34950448765599,-0.48113088630939743
D13TC040916F,Public Garden,38.34140225654412,-0.48683020520703757
I19BB025328L,Public Garden,38.34553633244224,-0.4839757503552508
I17BD096745H,Irrigation Hydrant,38.34302913634534,-0.4876557888927404
08833342,Public Garden,38.34786617431631,-0.4816064564062921
A10ZB954513U,Public Garden,38.342793823950124,-0.4877340601119065
A10ZB954519A,Public Garden,38.34622771446924,-0.48660508848667183
G16TC429882S,Font,38.349191396490866,-0.48195264097796486
1001902017,Public Garden,38.34886374086135,-0.4845719956544859
1001446496,Public Garden,38.34933978938274,-0.4821523694857125
1001902023,Public Garden,38.34068362067613,-0.4828344646392024
J18JA000107D,Public Garden,38.34490649844157,-0.48051620377916493
I17BC504269W,Public Garden,38.347453465160584,-0.4812557910401206
04613886,Public Garden,38.34279732695175,-0.48769627135520116
09665920,Public Garden,38.346154893095516,-0.48022606573317045
06717855,Public Garden,38.34874510779013,-0.4843895616999774
A12ZA684785Y,Public Garden,38.34822747518029,-0.4854944135043164
I18BC021619B,Public Garden,38.345629329120136,-0.4831663678068568
I18BA593617G,Public Garden,38.34340474338044,-0.4874796763650984
07632656,Public Garden,38.347112555068456,-0.4815483790740137
J18JA000101X,Public Garden,38.34551314039038,-0.4872762549198583
I18BC053555Z,Public Garden,38.34340244042577,-0.48794258518622485
06618147,Irrigation Hydrant,38.3453472193548,-0.4805182490423064
I19BC039248O,Public Garden,38.34850114299514,-0.4814527194142759
07623670,Public Garden,38.34424638551615,-0.4836386171071987
W11TB000091X,Public Garden,38.3473447507224,-0.48027298799060203
07826240,Font,38.344589193751005,-0.48580015515010155
J17JB001395B,Public Garden,38.34798612291126,-0.4871564386422731
J18JB000022G,Irrigation Hydrant,38.34996286596154,-0.48561470742130647
W11TB000099F,Public Garden,38.34105378958809,-0.4875880399291624
06926592,Public Garden,38.34239989253814,-0.4823039121435953
071446025,Public Garden,38.343734156002476,-0.4807535773416719
3-D      ,Irrigation Hydrant,38.34184771335903,-0.48345288178887996
G17TC488717P,Irrigation Hydrant,38.349709148308875,-0.48497503613323945
1001902414,Irrigation Hydrant,38.34104012561812,-0.48735973208077865
08594740,Irrigation Hydrant,38.3405021017953,-0.48960163443262705
W11TC000068F,Irrigation Hydrant,38.3457452503557,-0.48816470164704
E11JC548531T,Irrigation Hydrant,38.34834712699507,-0.4875788825385438
G16TC455695Q,Public Garden,38.34488482503018,-0.48154519419305897
A10ZB955268E,Font,38.34249269029768,-0.48673421703851705
06831557,Public Garden,38.34663777417842,-0.48286874849229516
A11LA200922W,Public Garden,38.344551189691686,-0.4848822035750045
I17FA405039A,Public Garden,38.346199247142465,-0.484920187158717
D15TB007174K,Public Garden,38.3468102663192,-0.48318973156255035
I18BA232348E,Irrigation Hydrant,38.34223091994021,-0.48421764202865386
I18BA232480H,Irrigation Hydrant,38.34893218206244,-0.480462307284955
A11LA740996M,Irrigation Hydrant,38.340848712184325,-0.48460553308305754
I15FA097032E,Public Garden,38.34697887587147,-0.48143702997325455
D14TB004858K,Irrigation Hydrant,38.34844071570645,-0.48222999314220844
A11ZB920191A,Public Garden,38.347504775375256,-0.48411417266628926
G16TB432040G,Public Garden,38.34055487110929,-0.4853431137762954
A10ZB955255Z,Public Garden,38.3445846447604,-0.48364270433632983
1001446482,Public Garden,38.345205489858955,-0.4827155462430816
I17BB050410H,Public Garden,38.34781114454555,-0.48920166319712177
J19LA335044F,Municipal Office,38.34989501760806,-0.4826096084851929
1646003126,Fire Fire Hydrant,38.34837664423212,-0.48219824309880716
I17FA180838Z,Other Sport Facility,38.34117150778255,-0.484345435261285
G15RF770328A,Other Sport Facility,38.34539212547423,-0.489655296440768
D14FE134531Y,Other Sport Facility,38.34290004650847,-0.481585323959219
G16TE437829Y,Other Sport Facility,38.34549210003603,-0.487135687700902
G16TC423566L,Other Sport Facility,38.348544812610136,-0.4822603173602343
